ip,alpha,total,failed,succeeded,lossProbability,ertt,throughput
www.cam.ac.uk,0.91,9,3,6,0.333333333333,0.31435191444,6.74823421178
www.cam.ac.uk,0.91,29,11,18,0.379310344828,0.296371834338,6.70982753905
www.cam.ac.uk,0.91,49,15,34,0.30612244898,0.285158320896,7.76268549751
www.cam.ac.uk,0.91,69,20,49,0.289855072464,0.279737417868,8.13213566692
www.cam.ac.uk,0.91,89,29,60,0.325842696629,0.276007472295,7.77357501944
www.cam.ac.uk,0.91,109,36,73,0.330275229358,0.281713720072,7.56483795516
www.cam.ac.uk,0.91,129,40,89,0.31007751938,0.279219209806,7.87707889554
www.cam.ac.uk,0.91,149,43,106,0.288590604027,0.282222936839,8.07815587655
www.cam.ac.uk,0.92,9,3,6,0.333333333333,0.31310747717,6.77505488765
www.cam.ac.uk,0.92,29,11,18,0.379310344828,0.297136051199,6.69257024792
www.cam.ac.uk,0.92,49,15,34,0.30612244898,0.285685356548,7.74836480549
www.cam.ac.uk,0.92,69,20,49,0.289855072464,0.280108009785,8.12137658955
www.cam.ac.uk,0.92,89,29,60,0.325842696629,0.276448202469,7.76118192358
www.cam.ac.uk,0.92,109,36,73,0.330275229358,0.281485044891,7.57098354166
www.cam.ac.uk,0.92,129,40,89,0.31007751938,0.279378531566,7.87258681783
www.cam.ac.uk,0.92,149,43,106,0.288590604027,0.282184139263,8.07926654443
www.cam.ac.uk,0.93,9,3,6,0.333333333333,0.311754521312,6.80445734879
www.cam.ac.uk,0.93,29,11,18,0.379310344828,0.297876314054,6.67593830734
www.cam.ac.uk,0.93,49,15,34,0.30612244898,0.286430342443,7.72821183411
www.cam.ac.uk,0.93,69,20,49,0.289855072464,0.280666816767,8.10520694758
www.cam.ac.uk,0.93,89,29,60,0.325842696629,0.277033359808,7.74478854569
www.cam.ac.uk,0.93,109,36,73,0.330275229358,0.281307958493,7.57574955757
www.cam.ac.uk,0.93,129,40,89,0.31007751938,0.279549019008,7.86778559479
www.cam.ac.uk,0.93,149,43,106,0.288590604027,0.282124262626,8.0809812474
www.cam.ac.uk,0.94,9,3,6,0.333333333333,0.310289089028,6.83659341747
www.cam.ac.uk,0.94,29,11,18,0.379310344828,0.298565015066,6.66053889602
www.cam.ac.uk,0.94,49,15,34,0.30612244898,0.287425771584,7.70144705508
www.cam.ac.uk,0.94,69,20,49,0.289855072464,0.281489450032,8.08152004614
www.cam.ac.uk,0.94,89,29,60,0.325842696629,0.277842349507,7.72223815276
www.cam.ac.uk,0.94,109,36,73,0.330275229358,0.281246998105,7.57739160401
www.cam.ac.uk,0.94,129,40,89,0.31007751938,0.279756787763,7.86194237637
www.cam.ac.uk,0.94,149,43,106,0.288590604027,0.282050524773,8.08309389801
www.cam.ac.uk,0.95,9,3,6,0.333333333333,0.308707130386,6.87162729578
www.cam.ac.uk,0.95,29,11,18,0.379310344828,0.299166963554,6.64713734503
www.cam.ac.uk,0.95,49,15,34,0.30612244898,0.288700428256,7.66744398508
www.cam.ac.uk,0.95,69,20,49,0.289855072464,0.282675285087,8.04761771981
www.cam.ac.uk,0.95,89,29,60,0.325842696629,0.278995266904,7.690326849
www.cam.ac.uk,0.95,109,36,73,0.330275229358,0.281416470719,7.57282840142
www.cam.ac.uk,0.95,129,40,89,0.31007751938,0.280069099221,7.85317534463
www.cam.ac.uk,0.95,149,43,106,0.288590604027,0.281995029481,8.08468461276
www.cam.ac.uk,0.96,9,3,6,0.333333333333,0.307004502039,6.90973692395
www.cam.ac.uk,0.96,29,11,18,0.379310344828,0.29963787881,6.63669060712
www.cam.ac.uk,0.96,49,15,34,0.30612244898,0.290273359426,7.62589569534
www.cam.ac.uk,0.96,69,20,49,0.289855072464,0.284349941005,8.00022192788
www.cam.ac.uk,0.96,89,29,60,0.325842696629,0.280669278635,7.64445899548
www.cam.ac.uk,0.96,109,36,73,0.330275229358,0.282013971329,7.55678391411
www.cam.ac.uk,0.96,129,40,89,0.31007751938,0.280639908093,7.83720234138
www.cam.ac.uk,0.96,149,43,106,0.288590604027,0.282057832082,8.08288448824
www.cam.ac.uk,0.97,9,3,6,0.333333333333,0.305176965905,6.95111551841
www.cam.ac.uk,0.97,29,11,18,0.379310344828,0.299922636704,6.63038948207
www.cam.ac.uk,0.97,49,15,34,0.30612244898,0.292144404581,7.57705548149
www.cam.ac.uk,0.97,69,20,49,0.289855072464,0.286663321503,7.93565992778
www.cam.ac.uk,0.97,89,29,60,0.325842696629,0.283116895724,7.57837071619
www.cam.ac.uk,0.97,109,36,73,0.330275229358,0.283371576579,7.52058010835
www.cam.ac.uk,0.97,129,40,89,0.31007751938,0.281797806949,7.80499950872
www.cam.ac.uk,0.97,149,43,106,0.288590604027,0.282511874742,8.06989397455
www.cam.ac.uk,0.98,9,3,6,0.333333333333,0.303220187837,6.99597331792
www.cam.ac.uk,0.98,29,11,18,0.379310344828,0.299953235649,6.62971310023
www.cam.ac.uk,0.98,49,15,34,0.30612244898,0.294279763614,7.52207469157
www.cam.ac.uk,0.98,69,20,49,0.289855072464,0.289777888375,7.85036652028
www.cam.ac.uk,0.98,89,29,60,0.325842696629,0.286680447426,7.48416856147
www.cam.ac.uk,0.98,109,36,73,0.330275229358,0.28602753024,7.4507465778
www.cam.ac.uk,0.98,129,40,89,0.31007751938,0.284207332014,7.73882830259
www.cam.ac.uk,0.98,149,43,106,0.288590604027,0.284045843136,8.02631311393
www.cam.ac.uk,0.99,9,3,6,0.333333333333,0.301129736308,7.04453957145
www.cam.ac.uk,0.99,29,11,18,0.379310344828,0.299646443345,6.63650091636
www.cam.ac.uk,0.99,49,15,34,0.30612244898,0.296590498799,7.46347024293
www.cam.ac.uk,0.99,69,20,49,0.289855072464,0.29383762013,7.74190395432
www.cam.ac.uk,0.99,89,29,60,0.325842696629,0.291788353625,7.35315431598
www.cam.ac.uk,0.99,109,36,73,0.330275229358,0.290810966529,7.32819215014
www.cam.ac.uk,0.99,129,40,89,0.31007751938,0.289143430846,7.60671524979
www.cam.ac.uk,0.99,149,43,106,0.288590604027,0.288293938437,7.90804304829
